timestamp,edges_intersection_rate,lci_intersection_rate,median_intersection_rate,uci_intersection_rate,matched_paths,total_paths
20201014,0.9833730570661764,0.9220067257771053,0.9833730570661764,1.0,2509.0,2565.0
20201019,0.9766072693554797,0.9285540704738761,0.9766072693554797,0.9984908650186535,2562.0,2653.0
20201020,0.9971219143928538,0.9497704555848565,0.9971219143928538,1.0,2605.0,2642.0
20201021,0.9963247314594295,0.9616015470607232,0.9963247314594295,1.0,2595.0,2604.0
20201022,0.9849672814447588,0.9501927564472672,0.9849672814447588,1.0,2539.0,2599.5
20201025,0.93092713612042,0.851433009442818,0.93092713612042,0.9880744572591587,2408.5,2608.5
20201026,0.9981390506093748,0.9602354821595056,0.9981390506093748,1.0,2616.0,2624.0
20201102,0.8352135505860585,0.7274080897735512,0.8352135505860585,0.9264820234113711,2183.0,2640.5
20201103,0.9885538786885966,0.9498568020330407,0.9885538786885966,0.9979801333977883,2479.5,2509.0
20201104,0.9920683608933043,0.9506310274183939,0.9920683608933043,0.999639403249954,2459.5,2503.5
20201105,0.954914556162345,0.9017309487201188,0.954914556162345,0.9932003719577367,2308.0,2460.5
20201108,0.9703106548160537,0.9284271535207629,0.9703106548160537,0.9961668895797671,2412.5,2493.5
20201109,0.9975791524836031,0.9596715898207401,0.9975791524836031,1.0,2492.5,2516.0
20201117,0.9556192867575861,0.8778753805109963,0.9556192867575861,0.9960433434622025,2370.0,2492.0
20201118,0.9985909445938872,0.9646929771330831,0.9985909445938872,1.0,2613.5,2618.5
20201119,0.9966556500942747,0.9694085500055956,0.9966556500942747,0.9995925861266295,2577.0,2597.5
20201122,0.9892599425198074,0.9445166693760381,0.9892599425198074,0.9996069313827934,2564.0,2612.0
20201123,0.9976349192932912,0.9677431501405238,0.9976349192932912,1.0,2570.5,2580.5
20201201,0.9406582121125437,0.8663702219384309,0.9406582121125437,0.9809637820453182,2410.5,2612.5
20201202,0.9985342456924333,0.9673328129468933,0.9985342456924333,1.0,2600.0,2635.0
20201203,0.99704602667705,0.9486505142541589,0.99704602667705,1.0,2663.0,2673.5
20201206,0.9887969906081064,0.9381399923893767,0.9887969906081064,0.9992189520481336,2574.0,2613.0
20201207,0.9993558967420086,0.9742718509241693,0.9993558967420086,1.0,2614.0,2615.5
20201215,0.957191226744297,0.8845157487948251,0.957191226744297,0.993527921862929,2501.0,2636.5
20201216,0.9948810785146099,0.9573145144638421,0.9948810785146099,1.0,2617.5,2647.0
20201220,0.9768457704651322,0.9186634507236513,0.9768457704651322,0.9996367141182133,2616.5,2719.0
20201221,0.998159615453224,0.9618359489975566,0.998159615453224,1.0,2683.5,2716.0
20201229,0.9621868885592036,0.9012581616530024,0.9621868885592036,0.9916316997651078,2596.5,2732.5
20201230,0.9983773627125783,0.9556352673459407,0.9983773627125783,1.0,2671.5,2694.0
20210103,0.9840498894924568,0.9346741443138702,0.9840498894924568,0.999601018212934,2681.5,2749.0
20210104,0.9962437307336893,0.9603649558284465,0.9962437307336893,1.0,2684.5,2704.5
20210112,0.9660768116921187,0.8921149589690246,0.9660768116921187,0.9953005408107122,2563.0,2656.0
20210113,0.9960267113512427,0.9621645949079063,0.9960267113512427,1.0,2700.0,2734.5
20210117,0.9741279742578997,0.927646214887154,0.9741279742578997,0.9991570280936545,2699.5,2766.0
20210126,0.951871613842529,0.8827513662523577,0.951871613842529,0.9930543471111576,2615.0,2814.0
20210127,0.9987394457994748,0.9631284177273851,0.9987394457994748,1.0,2760.0,2779.5
20210131,0.9747240228300619,0.9147244944634196,0.9747240228300619,0.9966666435856778,2730.5,2793.0
20210209,0.9555652962640578,0.8955612509060785,0.9555652962640578,0.9931381869946496,2653.5,2794.5
20210210,0.9959864729975201,0.9502910734459186,0.9959864729975201,1.0,2883.0,2957.5
20210214,0.9720996530318267,0.921611012705694,0.9720996530318267,0.9944788544284491,2837.5,2941.5
20210223,0.9535411338315902,0.8857509918426006,0.9535411338315902,0.9906334850270181,2645.5,2800.0
20210224,0.9978320044877277,0.9649414494283678,0.9978320044877277,1.0,2979.5,3009.0
20210228,0.9773451345583795,0.9244136579670049,0.9773451345583795,0.9992717652468358,2950.5,3020.5
20210309,0.9607248845550209,0.8947588528908849,0.9607248845550209,0.9944225641076103,2822.5,2952.5
20210310,0.993752638412094,0.9491771067942943,0.993752638412094,1.0,2953.5,2968.0
20210314,0.9803443153819078,0.9410571130614463,0.9803443153819078,0.9977553413615434,2890.5,2977.5
20210323,0.9589595241131414,0.8978336868597723,0.9589595241131414,0.989565557609103,2886.5,2985.5
20210324,0.9983175632900942,0.9755829909472745,0.9983175632900942,1.0,3123.5,3129.5
20210328,0.9786809941345569,0.9372529060936509,0.9786809941345569,0.9992952898816484,3057.0,3148.0
20210406,0.9546731757782732,0.9109118080661497,0.9546731757782732,0.9937546318775395,3025.0,3135.0
20210407,0.9797935912361075,0.9443075822822645,0.9797935912361075,0.9992104379032334,3205.0,3248.0
20210411,0.9748145352460802,0.9262302158273381,0.9748145352460802,0.9948978485360228,3130.5,3243.5
20210420,0.9508670797194122,0.8849366064281888,0.9508670797194122,0.9896910829336572,3119.5,3271.5
20210421,0.9904357603662579,0.9590870288543442,0.9904357603662579,1.0,3199.0,3245.5
20210425,0.9722289371566183,0.9366677440206852,0.9722289371566183,0.9972146557477549,3161.5,3275.5
20210504,0.9488683779315255,0.8845254883045816,0.9488683779315255,0.9872119711068754,2992.0,3191.0
20210505,0.9962198131247101,0.9638911442182594,0.9962198131247101,0.9996921893346065,3265.5,3298.5
20210509,0.9753639968150278,0.9357715572052102,0.9753639968150278,0.9985322985436385,3201.5,3288.5
20210518,0.952879582851257,0.8823785442437271,0.952879582851257,0.9878179541447728,3177.0,3333.0
20210519,0.9956584481697878,0.9571460240132297,0.9956584481697878,0.9998737373737374,3306.5,3344.0
20210523,0.978217279811412,0.9258814376411575,0.978217279811412,0.9961318752652736,3284.5,3368.5
20210601,0.9510493477027793,0.8965589102308138,0.9510493477027793,0.988121243566985,3243.5,3421.0
20210602,0.9972018461868308,0.9666586804704017,0.9972018461868308,1.0,3361.0,3384.0
20210606,0.9842448213398491,0.9500311468577157,0.9842448213398491,0.9986904846483573,3291.0,3324.0
20210615,0.9606875543336137,0.8965606410418909,0.9606875543336137,0.9917392490304091,3214.0,3365.5
20210616,0.9933511118655662,0.9573550412243359,0.9933511118655662,0.9997119275217258,3320.5,3374.0
